copa,R1_filename,R2_filename,Expt
CoPA_21112_L4,mint/CoPA_21112_L4_R1.fastq.gz,mint/CoPA_21112_L4_R2.fastq.gz,Mint
CoPA_21113_L4,mint/CoPA_21113_L4_R1.fastq.gz,mint/CoPA_21113_L4_R2.fastq.gz,Mint
CoPA_21114_L4,mint/CoPA_21114_L4_R1.fastq.gz,mint/CoPA_21114_L4_R2.fastq.gz,Mint
CoPA_21115_L4,mint/CoPA_21115_L4_R1.fastq.gz,mint/CoPA_21115_L4_R2.fastq.gz,Mint
CoPA_21116_L4,mint/CoPA_21116_L4_R1.fastq.gz,mint/CoPA_21116_L4_R2.fastq.gz,Mint
CoPA_21117_L4,mint/CoPA_21117_L4_R1.fastq.gz,mint/CoPA_21117_L4_R2.fastq.gz,Mint
CoPA_21118_L4,mint/CoPA_21118_L4_R1.fastq.gz,mint/CoPA_21118_L4_R2.fastq.gz,Mint
CoPA_21119_L4,mint/CoPA_21119_L4_R1.fastq.gz,mint/CoPA_21119_L4_R2.fastq.gz,Mint
CoPA_21120_L4,mint/CoPA_21120_L4_R1.fastq.gz,mint/CoPA_21120_L4_R2.fastq.gz,Mint
CoPA_21121_L4,mint/CoPA_21121_L4_R1.fastq.gz,mint/CoPA_21121_L4_R2.fastq.gz,Mint
CoPA_21122_L4,mint/CoPA_21122_L4_R1.fastq.gz,mint/CoPA_21122_L4_R2.fastq.gz,Mint
CoPA_21375_L1,mint/CoPA_21375_L1_R1.fastq.gz,mint/CoPA_21375_L1_R2.fastq.gz,Mint
CoPA_21376_L1,mint/CoPA_21376_L1_R1.fastq.gz,mint/CoPA_21376_L1_R2.fastq.gz,Mint
CoPA_21377_L1,mint/CoPA_21377_L1_R1.fastq.gz,mint/CoPA_21377_L1_R2.fastq.gz,Mint
CoPA_21378_L1,mint/CoPA_21378_L1_R1.fastq.gz,mint/CoPA_21378_L1_R2.fastq.gz,Mint
CoPA_21379_L1,mint/CoPA_21379_L1_R1.fastq.gz,mint/CoPA_21379_L1_R2.fastq.gz,Mint
CoPA_21380_L1,mint/CoPA_21380_L1_R1.fastq.gz,mint/CoPA_21380_L1_R2.fastq.gz,Mint
CoPA_21381_L1,mint/CoPA_21381_L1_R1.fastq.gz,mint/CoPA_21381_L1_R2.fastq.gz,Mint
CoPA_21382_L1,mint/CoPA_21382_L1_R1.fastq.gz,mint/CoPA_21382_L1_R2.fastq.gz,Mint
CoPA_21383_L1,mint/CoPA_21383_L1_R1.fastq.gz,mint/CoPA_21383_L1_R2.fastq.gz,Mint
CoPA_21384_L1,mint/CoPA_21384_L1_R1.fastq.gz,mint/CoPA_21384_L1_R2.fastq.gz,Mint
CoPA_21385_L1,mint/CoPA_21385_L1_R1.fastq.gz,mint/CoPA_21385_L1_R2.fastq.gz,Mint
CoPA_21386_L1,mint/CoPA_21386_L1_R1.fastq.gz,mint/CoPA_21386_L1_R2.fastq.gz,Mint
CoPA_21387_L1,mint/CoPA_21387_L1_R1.fastq.gz,mint/CoPA_21387_L1_R2.fastq.gz,Mint
CoPA_21388_L1,mint/CoPA_21388_L1_R1.fastq.gz,mint/CoPA_21388_L1_R2.fastq.gz,Mint
CoPA_21389_L1,mint/CoPA_21389_L1_R1.fastq.gz,mint/CoPA_21389_L1_R2.fastq.gz,Mint
CoPA_21390_L1,mint/CoPA_21390_L1_R1.fastq.gz,mint/CoPA_21390_L1_R2.fastq.gz,Mint
CoPA_21391_L1,mint/CoPA_21391_L1_R1.fastq.gz,mint/CoPA_21391_L1_R2.fastq.gz,Mint
CoPA_21392_L1,mint/CoPA_21392_L1_R1.fastq.gz,mint/CoPA_21392_L1_R2.fastq.gz,Mint
CoPA_21393_L1,mint/CoPA_21393_L1_R1.fastq.gz,mint/CoPA_21393_L1_R2.fastq.gz,Mint
CoPA_21394_L1,mint/CoPA_21394_L1_R1.fastq.gz,mint/CoPA_21394_L1_R2.fastq.gz,Mint
CoPA_21395_L1,mint/CoPA_21395_L1_R1.fastq.gz,mint/CoPA_21395_L1_R2.fastq.gz,Mint
CoPA_21396_L1,mint/CoPA_21396_L1_R1.fastq.gz,mint/CoPA_21396_L1_R2.fastq.gz,Mint
CoPA_21397_L1,mint/CoPA_21397_L1_R1.fastq.gz,mint/CoPA_21397_L1_R2.fastq.gz,Mint
CoPA_21398_L1,mint/CoPA_21398_L1_R1.fastq.gz,mint/CoPA_21398_L1_R2.fastq.gz,Mint
CoPA_21399_L1,mint/CoPA_21399_L1_R1.fastq.gz,mint/CoPA_21399_L1_R2.fastq.gz,Mint
CoPA_21400_L1,mint/CoPA_21400_L1_R1.fastq.gz,mint/CoPA_21400_L1_R2.fastq.gz,Mint
CoPA_21401_L1,mint/CoPA_21401_L1_R1.fastq.gz,mint/CoPA_21401_L1_R2.fastq.gz,Mint
CoPA_21402_L1,mint/CoPA_21402_L1_R1.fastq.gz,mint/CoPA_21402_L1_R2.fastq.gz,Mint
CoPA_21403_L1,mint/CoPA_21403_L1_R1.fastq.gz,mint/CoPA_21403_L1_R2.fastq.gz,Mint
CoPA_21404_L1,mint/CoPA_21404_L1_R1.fastq.gz,mint/CoPA_21404_L1_R2.fastq.gz,Mint
CoPA_21405_L1,mint/CoPA_21405_L1_R1.fastq.gz,mint/CoPA_21405_L1_R2.fastq.gz,Mint
CoPA_21406_L1,mint/CoPA_21406_L1_R1.fastq.gz,mint/CoPA_21406_L1_R2.fastq.gz,Mint
CoPA_21407_L1,mint/CoPA_21407_L1_R1.fastq.gz,mint/CoPA_21407_L1_R2.fastq.gz,Mint
CoPA_21408_L1,mint/CoPA_21408_L1_R1.fastq.gz,mint/CoPA_21408_L1_R2.fastq.gz,Mint
CoPA_21409_L1,mint/CoPA_21409_L1_R1.fastq.gz,mint/CoPA_21409_L1_R2.fastq.gz,Mint
CoPA_21410_L1,mint/CoPA_21410_L1_R1.fastq.gz,mint/CoPA_21410_L1_R2.fastq.gz,Mint
CoPA_21411_L1,mint/CoPA_21411_L1_R1.fastq.gz,mint/CoPA_21411_L1_R2.fastq.gz,Mint
CoPA_21412_L1,mint/CoPA_21412_L1_R1.fastq.gz,mint/CoPA_21412_L1_R2.fastq.gz,Mint
CoPA_21413_L1,mint/CoPA_21413_L1_R1.fastq.gz,mint/CoPA_21413_L1_R2.fastq.gz,Mint
CoPA_21414_L1,mint/CoPA_21414_L1_R1.fastq.gz,mint/CoPA_21414_L1_R2.fastq.gz,Mint
CoPA_21415_L1,mint/CoPA_21415_L1_R1.fastq.gz,mint/CoPA_21415_L1_R2.fastq.gz,Mint
CoPA_21416_L1,mint/CoPA_21416_L1_R1.fastq.gz,mint/CoPA_21416_L1_R2.fastq.gz,Mint
CoPA_21417_L1,mint/CoPA_21417_L1_R1.fastq.gz,mint/CoPA_21417_L1_R2.fastq.gz,Mint
CoPA_21418_L1,mint/CoPA_21418_L1_R1.fastq.gz,mint/CoPA_21418_L1_R2.fastq.gz,Mint
CoPA_21419_L1,mint/CoPA_21419_L1_R1.fastq.gz,mint/CoPA_21419_L1_R2.fastq.gz,Mint
CoPA_21420_L1,mint/CoPA_21420_L1_R1.fastq.gz,mint/CoPA_21420_L1_R2.fastq.gz,Mint
CoPA_21375_L2,mint/CoPA_21375_L2_R1.fastq.gz,mint/CoPA_21375_L2_R2.fastq.gz,Mint
CoPA_21376_L2,mint/CoPA_21376_L2_R1.fastq.gz,mint/CoPA_21376_L2_R2.fastq.gz,Mint
CoPA_21377_L2,mint/CoPA_21377_L2_R1.fastq.gz,mint/CoPA_21377_L2_R2.fastq.gz,Mint
CoPA_21378_L2,mint/CoPA_21378_L2_R1.fastq.gz,mint/CoPA_21378_L2_R2.fastq.gz,Mint
CoPA_21379_L2,mint/CoPA_21379_L2_R1.fastq.gz,mint/CoPA_21379_L2_R2.fastq.gz,Mint
CoPA_21380_L2,mint/CoPA_21380_L2_R1.fastq.gz,mint/CoPA_21380_L2_R2.fastq.gz,Mint
CoPA_21381_L2,mint/CoPA_21381_L2_R1.fastq.gz,mint/CoPA_21381_L2_R2.fastq.gz,Mint
CoPA_21382_L2,mint/CoPA_21382_L2_R1.fastq.gz,mint/CoPA_21382_L2_R2.fastq.gz,Mint
CoPA_21383_L2,mint/CoPA_21383_L2_R1.fastq.gz,mint/CoPA_21383_L2_R2.fastq.gz,Mint
CoPA_21384_L2,mint/CoPA_21384_L2_R1.fastq.gz,mint/CoPA_21384_L2_R2.fastq.gz,Mint
CoPA_21385_L2,mint/CoPA_21385_L2_R1.fastq.gz,mint/CoPA_21385_L2_R2.fastq.gz,Mint
CoPA_21386_L2,mint/CoPA_21386_L2_R1.fastq.gz,mint/CoPA_21386_L2_R2.fastq.gz,Mint
CoPA_21387_L2,mint/CoPA_21387_L2_R1.fastq.gz,mint/CoPA_21387_L2_R2.fastq.gz,Mint
CoPA_21388_L2,mint/CoPA_21388_L2_R1.fastq.gz,mint/CoPA_21388_L2_R2.fastq.gz,Mint
CoPA_21389_L2,mint/CoPA_21389_L2_R1.fastq.gz,mint/CoPA_21389_L2_R2.fastq.gz,Mint
CoPA_21390_L2,mint/CoPA_21390_L2_R1.fastq.gz,mint/CoPA_21390_L2_R2.fastq.gz,Mint
CoPA_21391_L2,mint/CoPA_21391_L2_R1.fastq.gz,mint/CoPA_21391_L2_R2.fastq.gz,Mint
CoPA_21392_L2,mint/CoPA_21392_L2_R1.fastq.gz,mint/CoPA_21392_L2_R2.fastq.gz,Mint
CoPA_21393_L2,mint/CoPA_21393_L2_R1.fastq.gz,mint/CoPA_21393_L2_R2.fastq.gz,Mint
CoPA_21394_L2,mint/CoPA_21394_L2_R1.fastq.gz,mint/CoPA_21394_L2_R2.fastq.gz,Mint
CoPA_21395_L2,mint/CoPA_21395_L2_R1.fastq.gz,mint/CoPA_21395_L2_R2.fastq.gz,Mint
CoPA_21396_L2,mint/CoPA_21396_L2_R1.fastq.gz,mint/CoPA_21396_L2_R2.fastq.gz,Mint
CoPA_21397_L2,mint/CoPA_21397_L2_R1.fastq.gz,mint/CoPA_21397_L2_R2.fastq.gz,Mint
CoPA_21398_L2,mint/CoPA_21398_L2_R1.fastq.gz,mint/CoPA_21398_L2_R2.fastq.gz,Mint
CoPA_21399_L2,mint/CoPA_21399_L2_R1.fastq.gz,mint/CoPA_21399_L2_R2.fastq.gz,Mint
CoPA_21400_L2,mint/CoPA_21400_L2_R1.fastq.gz,mint/CoPA_21400_L2_R2.fastq.gz,Mint
CoPA_21401_L2,mint/CoPA_21401_L2_R1.fastq.gz,mint/CoPA_21401_L2_R2.fastq.gz,Mint
CoPA_21402_L2,mint/CoPA_21402_L2_R1.fastq.gz,mint/CoPA_21402_L2_R2.fastq.gz,Mint
CoPA_21403_L2,mint/CoPA_21403_L2_R1.fastq.gz,mint/CoPA_21403_L2_R2.fastq.gz,Mint
CoPA_21404_L2,mint/CoPA_21404_L2_R1.fastq.gz,mint/CoPA_21404_L2_R2.fastq.gz,Mint
CoPA_21405_L2,mint/CoPA_21405_L2_R1.fastq.gz,mint/CoPA_21405_L2_R2.fastq.gz,Mint
CoPA_21406_L2,mint/CoPA_21406_L2_R1.fastq.gz,mint/CoPA_21406_L2_R2.fastq.gz,Mint
CoPA_21407_L2,mint/CoPA_21407_L2_R1.fastq.gz,mint/CoPA_21407_L2_R2.fastq.gz,Mint
CoPA_21408_L2,mint/CoPA_21408_L2_R1.fastq.gz,mint/CoPA_21408_L2_R2.fastq.gz,Mint
CoPA_21409_L2,mint/CoPA_21409_L2_R1.fastq.gz,mint/CoPA_21409_L2_R2.fastq.gz,Mint
CoPA_21410_L2,mint/CoPA_21410_L2_R1.fastq.gz,mint/CoPA_21410_L2_R2.fastq.gz,Mint
CoPA_21411_L2,mint/CoPA_21411_L2_R1.fastq.gz,mint/CoPA_21411_L2_R2.fastq.gz,Mint
CoPA_21412_L2,mint/CoPA_21412_L2_R1.fastq.gz,mint/CoPA_21412_L2_R2.fastq.gz,Mint
CoPA_21413_L2,mint/CoPA_21413_L2_R1.fastq.gz,mint/CoPA_21413_L2_R2.fastq.gz,Mint
CoPA_21414_L2,mint/CoPA_21414_L2_R1.fastq.gz,mint/CoPA_21414_L2_R2.fastq.gz,Mint
CoPA_21415_L2,mint/CoPA_21415_L2_R1.fastq.gz,mint/CoPA_21415_L2_R2.fastq.gz,Mint
CoPA_21416_L2,mint/CoPA_21416_L2_R1.fastq.gz,mint/CoPA_21416_L2_R2.fastq.gz,Mint
CoPA_21417_L2,mint/CoPA_21417_L2_R1.fastq.gz,mint/CoPA_21417_L2_R2.fastq.gz,Mint
CoPA_21418_L2,mint/CoPA_21418_L2_R1.fastq.gz,mint/CoPA_21418_L2_R2.fastq.gz,Mint
CoPA_21419_L2,mint/CoPA_21419_L2_R1.fastq.gz,mint/CoPA_21419_L2_R2.fastq.gz,Mint
CoPA_21420_L2,mint/CoPA_21420_L2_R1.fastq.gz,mint/CoPA_21420_L2_R2.fastq.gz,Mint
CoPA_21375_L3,mint/CoPA_21375_L3_R1.fastq.gz,mint/CoPA_21375_L3_R2.fastq.gz,Mint
CoPA_21376_L3,mint/CoPA_21376_L3_R1.fastq.gz,mint/CoPA_21376_L3_R2.fastq.gz,Mint
CoPA_21377_L3,mint/CoPA_21377_L3_R1.fastq.gz,mint/CoPA_21377_L3_R2.fastq.gz,Mint
CoPA_21378_L3,mint/CoPA_21378_L3_R1.fastq.gz,mint/CoPA_21378_L3_R2.fastq.gz,Mint
CoPA_21379_L3,mint/CoPA_21379_L3_R1.fastq.gz,mint/CoPA_21379_L3_R2.fastq.gz,Mint
CoPA_21380_L3,mint/CoPA_21380_L3_R1.fastq.gz,mint/CoPA_21380_L3_R2.fastq.gz,Mint
CoPA_21381_L3,mint/CoPA_21381_L3_R1.fastq.gz,mint/CoPA_21381_L3_R2.fastq.gz,Mint
CoPA_21382_L3,mint/CoPA_21382_L3_R1.fastq.gz,mint/CoPA_21382_L3_R2.fastq.gz,Mint
CoPA_21383_L3,mint/CoPA_21383_L3_R1.fastq.gz,mint/CoPA_21383_L3_R2.fastq.gz,Mint
CoPA_21384_L3,mint/CoPA_21384_L3_R1.fastq.gz,mint/CoPA_21384_L3_R2.fastq.gz,Mint
CoPA_21385_L3,mint/CoPA_21385_L3_R1.fastq.gz,mint/CoPA_21385_L3_R2.fastq.gz,Mint
CoPA_21386_L3,mint/CoPA_21386_L3_R1.fastq.gz,mint/CoPA_21386_L3_R2.fastq.gz,Mint
CoPA_21387_L3,mint/CoPA_21387_L3_R1.fastq.gz,mint/CoPA_21387_L3_R2.fastq.gz,Mint
CoPA_21388_L3,mint/CoPA_21388_L3_R1.fastq.gz,mint/CoPA_21388_L3_R2.fastq.gz,Mint
CoPA_21389_L3,mint/CoPA_21389_L3_R1.fastq.gz,mint/CoPA_21389_L3_R2.fastq.gz,Mint
CoPA_21390_L3,mint/CoPA_21390_L3_R1.fastq.gz,mint/CoPA_21390_L3_R2.fastq.gz,Mint
CoPA_21391_L3,mint/CoPA_21391_L3_R1.fastq.gz,mint/CoPA_21391_L3_R2.fastq.gz,Mint
CoPA_21392_L3,mint/CoPA_21392_L3_R1.fastq.gz,mint/CoPA_21392_L3_R2.fastq.gz,Mint
CoPA_21393_L3,mint/CoPA_21393_L3_R1.fastq.gz,mint/CoPA_21393_L3_R2.fastq.gz,Mint
CoPA_21394_L3,mint/CoPA_21394_L3_R1.fastq.gz,mint/CoPA_21394_L3_R2.fastq.gz,Mint
CoPA_21395_L3,mint/CoPA_21395_L3_R1.fastq.gz,mint/CoPA_21395_L3_R2.fastq.gz,Mint
CoPA_21396_L3,mint/CoPA_21396_L3_R1.fastq.gz,mint/CoPA_21396_L3_R2.fastq.gz,Mint
CoPA_21397_L3,mint/CoPA_21397_L3_R1.fastq.gz,mint/CoPA_21397_L3_R2.fastq.gz,Mint
CoPA_21398_L3,mint/CoPA_21398_L3_R1.fastq.gz,mint/CoPA_21398_L3_R2.fastq.gz,Mint
CoPA_21399_L3,mint/CoPA_21399_L3_R1.fastq.gz,mint/CoPA_21399_L3_R2.fastq.gz,Mint
CoPA_21400_L3,mint/CoPA_21400_L3_R1.fastq.gz,mint/CoPA_21400_L3_R2.fastq.gz,Mint
CoPA_21401_L3,mint/CoPA_21401_L3_R1.fastq.gz,mint/CoPA_21401_L3_R2.fastq.gz,Mint
CoPA_21402_L3,mint/CoPA_21402_L3_R1.fastq.gz,mint/CoPA_21402_L3_R2.fastq.gz,Mint
CoPA_21403_L3,mint/CoPA_21403_L3_R1.fastq.gz,mint/CoPA_21403_L3_R2.fastq.gz,Mint
CoPA_21404_L3,mint/CoPA_21404_L3_R1.fastq.gz,mint/CoPA_21404_L3_R2.fastq.gz,Mint
CoPA_21405_L3,mint/CoPA_21405_L3_R1.fastq.gz,mint/CoPA_21405_L3_R2.fastq.gz,Mint
CoPA_21406_L3,mint/CoPA_21406_L3_R1.fastq.gz,mint/CoPA_21406_L3_R2.fastq.gz,Mint
CoPA_21407_L3,mint/CoPA_21407_L3_R1.fastq.gz,mint/CoPA_21407_L3_R2.fastq.gz,Mint
CoPA_21408_L3,mint/CoPA_21408_L3_R1.fastq.gz,mint/CoPA_21408_L3_R2.fastq.gz,Mint
CoPA_21409_L3,mint/CoPA_21409_L3_R1.fastq.gz,mint/CoPA_21409_L3_R2.fastq.gz,Mint
CoPA_21410_L3,mint/CoPA_21410_L3_R1.fastq.gz,mint/CoPA_21410_L3_R2.fastq.gz,Mint
CoPA_21411_L3,mint/CoPA_21411_L3_R1.fastq.gz,mint/CoPA_21411_L3_R2.fastq.gz,Mint
CoPA_21412_L3,mint/CoPA_21412_L3_R1.fastq.gz,mint/CoPA_21412_L3_R2.fastq.gz,Mint
CoPA_21413_L3,mint/CoPA_21413_L3_R1.fastq.gz,mint/CoPA_21413_L3_R2.fastq.gz,Mint
CoPA_21414_L3,mint/CoPA_21414_L3_R1.fastq.gz,mint/CoPA_21414_L3_R2.fastq.gz,Mint
CoPA_21415_L3,mint/CoPA_21415_L3_R1.fastq.gz,mint/CoPA_21415_L3_R2.fastq.gz,Mint
CoPA_21416_L3,mint/CoPA_21416_L3_R1.fastq.gz,mint/CoPA_21416_L3_R2.fastq.gz,Mint
CoPA_21417_L3,mint/CoPA_21417_L3_R1.fastq.gz,mint/CoPA_21417_L3_R2.fastq.gz,Mint
CoPA_21418_L3,mint/CoPA_21418_L3_R1.fastq.gz,mint/CoPA_21418_L3_R2.fastq.gz,Mint
CoPA_21419_L3,mint/CoPA_21419_L3_R1.fastq.gz,mint/CoPA_21419_L3_R2.fastq.gz,Mint
CoPA_21420_L3,mint/CoPA_21420_L3_R1.fastq.gz,mint/CoPA_21420_L3_R2.fastq.gz,Mint
CoPA_21375_L4,mint/CoPA_21375_L4_R1.fastq.gz,mint/CoPA_21375_L4_R2.fastq.gz,Mint
CoPA_21376_L4,mint/CoPA_21376_L4_R1.fastq.gz,mint/CoPA_21376_L4_R2.fastq.gz,Mint
CoPA_21377_L4,mint/CoPA_21377_L4_R1.fastq.gz,mint/CoPA_21377_L4_R2.fastq.gz,Mint
CoPA_21378_L4,mint/CoPA_21378_L4_R1.fastq.gz,mint/CoPA_21378_L4_R2.fastq.gz,Mint
CoPA_21379_L4,mint/CoPA_21379_L4_R1.fastq.gz,mint/CoPA_21379_L4_R2.fastq.gz,Mint
CoPA_21380_L4,mint/CoPA_21380_L4_R1.fastq.gz,mint/CoPA_21380_L4_R2.fastq.gz,Mint
CoPA_21381_L4,mint/CoPA_21381_L4_R1.fastq.gz,mint/CoPA_21381_L4_R2.fastq.gz,Mint
CoPA_21382_L4,mint/CoPA_21382_L4_R1.fastq.gz,mint/CoPA_21382_L4_R2.fastq.gz,Mint
CoPA_21383_L4,mint/CoPA_21383_L4_R1.fastq.gz,mint/CoPA_21383_L4_R2.fastq.gz,Mint
CoPA_21384_L4,mint/CoPA_21384_L4_R1.fastq.gz,mint/CoPA_21384_L4_R2.fastq.gz,Mint
CoPA_21385_L4,mint/CoPA_21385_L4_R1.fastq.gz,mint/CoPA_21385_L4_R2.fastq.gz,Mint
CoPA_21386_L4,mint/CoPA_21386_L4_R1.fastq.gz,mint/CoPA_21386_L4_R2.fastq.gz,Mint
CoPA_21387_L4,mint/CoPA_21387_L4_R1.fastq.gz,mint/CoPA_21387_L4_R2.fastq.gz,Mint
CoPA_21388_L4,mint/CoPA_21388_L4_R1.fastq.gz,mint/CoPA_21388_L4_R2.fastq.gz,Mint
CoPA_21389_L4,mint/CoPA_21389_L4_R1.fastq.gz,mint/CoPA_21389_L4_R2.fastq.gz,Mint
CoPA_21390_L4,mint/CoPA_21390_L4_R1.fastq.gz,mint/CoPA_21390_L4_R2.fastq.gz,Mint
CoPA_21391_L4,mint/CoPA_21391_L4_R1.fastq.gz,mint/CoPA_21391_L4_R2.fastq.gz,Mint
CoPA_21392_L4,mint/CoPA_21392_L4_R1.fastq.gz,mint/CoPA_21392_L4_R2.fastq.gz,Mint
CoPA_21393_L4,mint/CoPA_21393_L4_R1.fastq.gz,mint/CoPA_21393_L4_R2.fastq.gz,Mint
CoPA_21394_L4,mint/CoPA_21394_L4_R1.fastq.gz,mint/CoPA_21394_L4_R2.fastq.gz,Mint
CoPA_21395_L4,mint/CoPA_21395_L4_R1.fastq.gz,mint/CoPA_21395_L4_R2.fastq.gz,Mint
CoPA_21396_L4,mint/CoPA_21396_L4_R1.fastq.gz,mint/CoPA_21396_L4_R2.fastq.gz,Mint
CoPA_21397_L4,mint/CoPA_21397_L4_R1.fastq.gz,mint/CoPA_21397_L4_R2.fastq.gz,Mint
CoPA_21398_L4,mint/CoPA_21398_L4_R1.fastq.gz,mint/CoPA_21398_L4_R2.fastq.gz,Mint
CoPA_21399_L4,mint/CoPA_21399_L4_R1.fastq.gz,mint/CoPA_21399_L4_R2.fastq.gz,Mint
CoPA_21400_L4,mint/CoPA_21400_L4_R1.fastq.gz,mint/CoPA_21400_L4_R2.fastq.gz,Mint
CoPA_21401_L4,mint/CoPA_21401_L4_R1.fastq.gz,mint/CoPA_21401_L4_R2.fastq.gz,Mint
CoPA_21402_L4,mint/CoPA_21402_L4_R1.fastq.gz,mint/CoPA_21402_L4_R2.fastq.gz,Mint
CoPA_21403_L4,mint/CoPA_21403_L4_R1.fastq.gz,mint/CoPA_21403_L4_R2.fastq.gz,Mint
CoPA_21404_L4,mint/CoPA_21404_L4_R1.fastq.gz,mint/CoPA_21404_L4_R2.fastq.gz,Mint
CoPA_21405_L4,mint/CoPA_21405_L4_R1.fastq.gz,mint/CoPA_21405_L4_R2.fastq.gz,Mint
CoPA_21406_L4,mint/CoPA_21406_L4_R1.fastq.gz,mint/CoPA_21406_L4_R2.fastq.gz,Mint
CoPA_21407_L4,mint/CoPA_21407_L4_R1.fastq.gz,mint/CoPA_21407_L4_R2.fastq.gz,Mint
CoPA_21408_L4,mint/CoPA_21408_L4_R1.fastq.gz,mint/CoPA_21408_L4_R2.fastq.gz,Mint
CoPA_21409_L4,mint/CoPA_21409_L4_R1.fastq.gz,mint/CoPA_21409_L4_R2.fastq.gz,Mint
CoPA_21410_L4,mint/CoPA_21410_L4_R1.fastq.gz,mint/CoPA_21410_L4_R2.fastq.gz,Mint
CoPA_21411_L4,mint/CoPA_21411_L4_R1.fastq.gz,mint/CoPA_21411_L4_R2.fastq.gz,Mint
CoPA_21412_L4,mint/CoPA_21412_L4_R1.fastq.gz,mint/CoPA_21412_L4_R2.fastq.gz,Mint
CoPA_21413_L4,mint/CoPA_21413_L4_R1.fastq.gz,mint/CoPA_21413_L4_R2.fastq.gz,Mint
CoPA_21414_L4,mint/CoPA_21414_L4_R1.fastq.gz,mint/CoPA_21414_L4_R2.fastq.gz,Mint
CoPA_21415_L4,mint/CoPA_21415_L4_R1.fastq.gz,mint/CoPA_21415_L4_R2.fastq.gz,Mint
CoPA_21416_L4,mint/CoPA_21416_L4_R1.fastq.gz,mint/CoPA_21416_L4_R2.fastq.gz,Mint
CoPA_21417_L4,mint/CoPA_21417_L4_R1.fastq.gz,mint/CoPA_21417_L4_R2.fastq.gz,Mint
CoPA_21418_L4,mint/CoPA_21418_L4_R1.fastq.gz,mint/CoPA_21418_L4_R2.fastq.gz,Mint
CoPA_21419_L4,mint/CoPA_21419_L4_R1.fastq.gz,mint/CoPA_21419_L4_R2.fastq.gz,Mint
CoPA_21420_L4,mint/CoPA_21420_L4_R1.fastq.gz,mint/CoPA_21420_L4_R2.fastq.gz,Mint
CoPA_21337_L1,mint/CoPA_21337_L1_R1.fastq.gz,mint/CoPA_21337_L1_R2.fastq.gz,Mint
CoPA_21338_L1,mint/CoPA_21338_L1_R1.fastq.gz,mint/CoPA_21338_L1_R2.fastq.gz,Mint
CoPA_21341_L1,mint/CoPA_21341_L1_R1.fastq.gz,mint/CoPA_21341_L1_R2.fastq.gz,Mint
CoPA_21342_L1,mint/CoPA_21342_L1_R1.fastq.gz,mint/CoPA_21342_L1_R2.fastq.gz,Mint
CoPA_21343_L1,mint/CoPA_21343_L1_R1.fastq.gz,mint/CoPA_21343_L1_R2.fastq.gz,Mint
CoPA_21344_L1,mint/CoPA_21344_L1_R1.fastq.gz,mint/CoPA_21344_L1_R2.fastq.gz,Mint
CoPA_21345_L1,mint/CoPA_21345_L1_R1.fastq.gz,mint/CoPA_21345_L1_R2.fastq.gz,Mint
CoPA_21346_L1,mint/CoPA_21346_L1_R1.fastq.gz,mint/CoPA_21346_L1_R2.fastq.gz,Mint
CoPA_21347_L1,mint/CoPA_21347_L1_R1.fastq.gz,mint/CoPA_21347_L1_R2.fastq.gz,Mint
CoPA_21348_L1,mint/CoPA_21348_L1_R1.fastq.gz,mint/CoPA_21348_L1_R2.fastq.gz,Mint
CoPA_21349_L1,mint/CoPA_21349_L1_R1.fastq.gz,mint/CoPA_21349_L1_R2.fastq.gz,Mint
CoPA_21350_L1,mint/CoPA_21350_L1_R1.fastq.gz,mint/CoPA_21350_L1_R2.fastq.gz,Mint
CoPA_21351_L1,mint/CoPA_21351_L1_R1.fastq.gz,mint/CoPA_21351_L1_R2.fastq.gz,Mint
CoPA_21352_L1,mint/CoPA_21352_L1_R1.fastq.gz,mint/CoPA_21352_L1_R2.fastq.gz,Mint
CoPA_21353_L1,mint/CoPA_21353_L1_R1.fastq.gz,mint/CoPA_21353_L1_R2.fastq.gz,Mint
CoPA_21354_L1,mint/CoPA_21354_L1_R1.fastq.gz,mint/CoPA_21354_L1_R2.fastq.gz,Mint
CoPA_21355_L1,mint/CoPA_21355_L1_R1.fastq.gz,mint/CoPA_21355_L1_R2.fastq.gz,Mint
CoPA_21356_L1,mint/CoPA_21356_L1_R1.fastq.gz,mint/CoPA_21356_L1_R2.fastq.gz,Mint
CoPA_21357_L1,mint/CoPA_21357_L1_R1.fastq.gz,mint/CoPA_21357_L1_R2.fastq.gz,Mint
CoPA_21358_L1,mint/CoPA_21358_L1_R1.fastq.gz,mint/CoPA_21358_L1_R2.fastq.gz,Mint
CoPA_21359_L1,mint/CoPA_21359_L1_R1.fastq.gz,mint/CoPA_21359_L1_R2.fastq.gz,Mint
CoPA_21360_L1,mint/CoPA_21360_L1_R1.fastq.gz,mint/CoPA_21360_L1_R2.fastq.gz,Mint
CoPA_21361_L1,mint/CoPA_21361_L1_R1.fastq.gz,mint/CoPA_21361_L1_R2.fastq.gz,Mint
CoPA_21362_L1,mint/CoPA_21362_L1_R1.fastq.gz,mint/CoPA_21362_L1_R2.fastq.gz,Mint
CoPA_21363_L1,mint/CoPA_21363_L1_R1.fastq.gz,mint/CoPA_21363_L1_R2.fastq.gz,Mint
CoPA_21364_L1,mint/CoPA_21364_L1_R1.fastq.gz,mint/CoPA_21364_L1_R2.fastq.gz,Mint
